"1066","coincidence(&#20598;&#28982;&#65289;","http://www.youtube.com/watch?v=wlxI2KB_v6Q","Qiuxia Chen(&#38472;&#31179;&#38686;&#65289;","Unknow","Eastern","ml40","Classical","Melancholic","5","2012-03-12 18:06:02"
"1067","Tears and Rain","http://www.youtube.com/watch?v=pD-J1l_uEOI&feature=related","James Blunt","live","Western","ml40","Pop","Melancholic","5","2012-03-12 18:20:33"
"1068","Unintended","http://www.youtube.com/watch?v=i9LOFXwPwC4&ob=av3e","Muse","showbiz","Western","ml40","Blues","Other: magical ","5","2012-03-12 18:26:54"
"1069","Therapy","http://www.youtube.com/watch?v=Y5MIWoMzeeQ","All time low","Nothing personal","Western","ml40","Pop","Other: positive","5","2012-03-12 18:48:51"
"1070","Birthday Cake","music/p4jvwsc7d9ar2jsp.mp3","Cibo Matto","Viva! La Woman","International","ml7","Funk","Fun","4","2012-03-12 22:31:44"
"1071","Kashmir","music/wi7med3up2g1lqxh.mp3","Led Zeppelin","Physical Graffiti","Western","ml7","Rock","Calm","5","2012-03-12 22:33:16"
"1072","The Best is Yet To Come","music/qvs4b9g6r9zzkbog.mp3","Aoife N","Metal Gear Solid","Western","ml7","Other: Irish","Melancholic","5","2012-03-12 22:36:19"
"1073","The Logical Song","music/e6iviruaq4r53upe.mp3","Supertramp","Breakfast in America","Western","ml7","Rock","Melancholic","5","2012-03-12 22:37:31"
"1074","Symphony of Destruction","music/s6ydn29r6dgiuafs.mp3","Megadeth","Countdown to Extinction","Western","ml7","Metal","Aggressive","5","2012-03-12 22:38:37"
"1075","D&B Remix","music/ef836jyyage4cyee.mp3","Joe Boyd Vigil","Deep Space Bass","Western","ml7","Other: Drum and Bass","Calm","5","2012-03-12 22:42:08"
"1076","The Ecstasy of Gold (L'Estasi Dell'Oro)","music/olbb8as9sho4ont2.mp3","Ennio Morricone","The Good, The Bad And The Ugly (Il buono, il brutto, il cattivo)","Western","ml7","Classical","Dramatic","5","2012-03-12 22:45:39"
"1077","Bohemian Rhapsody","music/w3lsvw6c6gt8ywfd.mp3","Queen","A Night at the Opera","Western","ml7","Rock","Dramatic","5","2012-03-12 22:47:18"
"1078","The Will of One","music/rbc0onxqlry571fq.mp3","The Protomen","The Protomen","Western","ml7","Rock","Dramatic","5","2012-03-12 22:48:46"
"1079","Life Is Wonderful","http://www.youtube.com/watch?v=7l74d1fmZbw","Jazon Mraz","Mr.A-Z","Western","ml40","Pop","Fun","5","2012-03-12 23:26:43"
"1080","How to Save a Life","music/uqhoe1v87phm2uyp.mp3","The Fray","How to Save a Life","Western","ml12","Rock","Melancholic","2","2012-03-12 23:52:00"
"1081","As Long as You Love Me","music/q32vppto5dcr9qxv.mp3","Backstreet Boys","Backstreet Boys","Western","ml12","Pop","Happy","4","2012-03-12 23:55:03"
"1082","Oops !... I Did It Again","music/s7ah1gee5ujy8tzq.mp3","Britney Spears ","Oops !... I Did It Again","Western","ml12","Pop","Fun","4","2012-03-12 23:57:39"
"1083","Kahaani","music/tlpruxn1dywb407j.mp3","Joi Barua and Neuman Pinto","Udaan","Indian","ml15","World","Relaxing","4","2012-03-13 00:05:37"
"1084","Geet","music/9lqsi7yjac2t0hjz.mp3","Amit Trivedi & Amitabh Bhattacharya","Udaan","Indian","ml15","Vocal pop","Happy","4","2012-03-13 00:19:48"
"1085","Alvida","music/vkknl80dpz8h9zju.mp3","Krishnakumar Kunnath","Life in a Metro","Indian","ml15","World","Dramatic","4","2012-03-13 00:16:34"
"1086","Meant To Live","music/xrwepaok419hu0tr.mp3","Switchfoot","The Beautiful Letdown","Western","ml12","Rock","Other: ","4","2012-03-13 00:22:27"
"1087","Baatein Kuch Ankahee Si","music/dne00l0vvrvso8vi.mp3","Adnan Sami","Life in a Metro","Indian","ml15","World","Happy","5","2012-03-13 00:23:08"
"1088","This Love","music/oxk2vkz00u1fokju.mp3","Maroon 5","Songs About Jane","Western","ml12","Pop","Melancholic","4","2012-03-13 00:24:53"
"1089","Love Story","music/v85ttmxdm7o6junp.mp3","Taylor Swift","Fearless","Western","ml12","Pop","Fun","4","2012-03-13 00:51:12"
"1090","Rabba","music/ujeg7ukz4tq5mj8i.mp3","Shiraz Uppal","Aashayein","Indian","ml15","Vocal pop","Calm","4","2012-03-13 01:45:30"
"1091","Breathless","http://www.youtube.com/watch?v=oLiTdBacsBg","Shankar Mahadevan","Breathless","Indian","ml15","Classical","Relaxing","5","2012-03-16 11:00:48"
"1092","Long Kiss Good Bye","music/e6pr7rltrsxi2yq8.mp3","HALCALI","","Other: Japanese","ml29","Hip hop","Happy","4","2012-03-13 12:03:33"
"1093","Venus","music/5ms7g0kfh8ggnhdd.mp3","Stefanie Sun","Start","Western","ml29","Rock","Dramatic","4","2012-03-13 12:17:06"
"1094","Ayla","music/t2cwhuqf4qao34ui.mp3","DJ Tiesto","Magik 3 far from earth","Western","ml33","Other: Techo Trance","Aggressive","5","2012-03-13 16:09:04"
"1095","Apologize","music/std9nky7iuf2y2ka.mp3","One Republic","Dreaming out loud","Western","ml33","Rock","Melancholic","5","2012-03-13 16:12:58"
"1096","Bleeding Love","music/3eho5arcp2ok4xcp.mp3","Leona Lewis","Spirit","Western","ml33","R&B","Melancholic","5","2012-03-13 16:16:09"
"1097","Down","music/ddcjin353yi9xrtx.mp3","Jason Walker","Down","Western","ml33","Pop","Melancholic","5","2012-03-13 16:18:59"
"1098","Flightless Bird, American Mouth","music/uqvrskdda60a9il0.mp3","Iron & Wine","Flightless Bird, American Mouth","Western","ml33","Other: Folk Rock","Calm","5","2012-03-13 16:21:43"
"1099","I Need A Doctor","music/uotr6kfpz2xt7xo9.mp3","Eminem & Dr. Dre & Skylar Grey","I Need A Doctor","Western","ml33","Hip hop","Dramatic","5","2012-03-13 16:24:42"
"1100","Innocence","music/9smpgi8xr0b0lzns.mp3","Nero","Innocence","Western","ml33","Other: Techno Dubstep","Stressful","5","2012-03-13 16:26:51"
"1101","Leave Out All The Rest","music/1nl9haabw2rt1ccj.mp3","Linkin Park","Minutes to Midnight","Western","ml33","Metal","Dramatic","5","2012-03-13 16:28:51"
"1102","Never Say Never","music/7fdvo4ehaae8ke2o.mp3","The Fray","The Fray","Western","ml33","Other: Alternative Rock","Melancholic","5","2012-03-13 16:30:34"
"1103","Only One","music/ktva17clflj7ic9m.mp3","Alex Band","Alex Band EP","Western","ml33","Other: Alternative Rock","Melancholic","5","2012-03-13 16:32:14"
"1104","Rolling in the Deep","music/whj9n6ebong1br7x.mp3","Adele","21","Western","ml33","Pop","Dramatic","5","2012-03-13 16:37:36"
"1105","Space Bound","music/zxum0yv696gmkgxj.mp3","Eminem","Recovery","Western","ml33","Hip hop","Dramatic","5","2012-03-13 16:38:49"
"1106","Supermassive Black Hole","music/wzzvic82fx59xeud.mp3","Muse","Black Holes and Revelations","Western","ml33","Other: Alternative Rock","Aggressive","5","2012-03-13 16:41:13"
"1107","We Found Love","music/5blr3sf75ibzkvxt.mp3","Rihanna Ft. Calvin Harris","Talk That Talk","Western","ml33","Other: Electro House","Danceable","5","2012-03-13 16:43:08"
"1108","Salon(&#27801;&#40845;)","music/wbkdprqim412o1gl.mp3","Eason Chan(&#38472;&#22869;&#36805;)","H3M","Eastern","ml33","Pop","Melancholic","5","2012-03-13 16:45:34"
"1109","Hello","music/mzh53d1hnxeaizv5.mp3","Glee Cast","Glee: The Music, Volume 2","Western","ml33","Other: Soft Rock","Melancholic","5","2012-03-13 16:48:45"
"1110","Symphony No. 5","music/2qzadv5shtkdy6u1.mp3","Beethoven","The Beethoven Experience","International","ml24","Classical","Melancholic","3","2012-03-31 21:25:41"
"1111","Symphony No 9","music/6xzcn9h6g9byhfew.mp3","Beethoven","The Beethoven Experience","International","ml24","Classical","Stressful","3","2012-03-27 18:23:28"
"1112","She","music/ml44lzbmg1bc5eob.mp3","Elvis Costello","Notting Hill","Western","ml29","Pop","Other: Romantic","3","2012-03-13 21:18:23"
"1113","Por Una Cabeza ","music/1sxuhn9mmjt1zux7.mp3","Carlos Gardel","","Western","ml29","Instrumental","Danceable","4","2012-03-13 21:28:51"
"1114","Try","music/9wvqhzt3nu2ta6vm.mp3","Asher Book","Fame","International","ml8","Pop","Melancholic","5","2012-03-14 12:22:47"
"1115","Flightless Bird","music/jhu1t2gd4dw7vpas.mp3","Iron & Wine","Twilight","International","ml8","Pop","Melancholic","5","2012-03-14 12:24:06"
"1116","Safe &sound","music/4di6hizzq7b2llvw.mp3","Taylor Swift","The civil war","International","ml8","Other: ","Melancholic","5","2012-03-14 12:25:36"
"1117","1874","music/1cabj6frvp9ixy4v.mp3","Eason Chen","","Oriental","ml8","Pop","Melancholic","5","2012-03-14 12:28:26"
"1118","Everyone can","music/alh6lwyf3lq2qj5p.mp3","Khalil Fong","Orange Moon","Oriental","ml8","Pop","Happy","5","2012-03-14 12:30:44"
"1119","Make you feel my love","http://www.youtube.com/watch?v=0put0_a--Ng","Adele","21","International","ml8","Blues","Melancholic","5","2012-03-14 12:37:18"
"1120","Seven Days","http://www.youtube.com/watch?v=am-Oh0ZjkMg&feature=related","Crowd Lu","Seven days","Oriental","ml8","Pop","Happy","5","2012-03-14 12:40:17"
"1121","The hardest part","http://www.youtube.com/watch?v=1Tp0r9197uo","Coldplay","X&Y","International","ml8","Rock","Happy","1","2012-03-14 12:42:38"
"1122","I don't want you to be alone(&#25105;&#19981;&#39000;&#35731;&#20320;&#19968;&#20491;&#20154;&#65289","http://www.youtube.com/watch?v=38lcQsEMGrk","MAYDAY","Second life","Oriental","ml40","Pop","Melancholic","5","2012-03-14 21:12:18"
"1124","Don't Say A Word(&#19981;&#35201;&#35828;&#35805;)","music/tpdldtk82n6dwjw7.mp3","Eason Chan(&#38472;&#22869;&#36805;)","Don't Say A Word(&#19981;&#35201;&#35828;&#35805;)","Eastern","ml30","Pop","Melancholic","5","2012-03-14 18:47:05"
"1125","Long Time No See(&#22909;&#20037;&#19981;&#35265;)","music/w2uitte4od5urtv4.mp3","Eason Chan(&#38472;&#22869;&#36805;)","Accept It(&#35748;&#20102;&#21543;)","Eastern","ml30","Pop","Melancholic","5","2012-03-14 18:49:19"
"1126","Your Backpack(&#20320;&#30340;&#32972;&#21253;)","music/5ayj31ni4ubajjfv.mp3","Eason Chan(&#38472;&#22869;&#36805;)","Special Thanks To","Eastern","ml30","Pop","Melancholic","5","2012-03-14 18:50:54"
"1127","Back To The Past(&#22238;&#21040;&#36807;&#21435;)","music/0um8oefcdbb9q6sd.mp3","Jay Chou(&#21608;&#26480;&#20262;)","The Eight Dimensions(&#20843;&#24230;&#31354;&#38388;)","Eastern","ml30","Pop","Melancholic","5","2012-03-14 18:57:54"
"1128","Shanghai 1943","music/yyq7zrple33czx2l.mp3","Jay Chou(&#21608;&#26480;&#20262;)","Fantasy(&#33539;&#29305;&#35199;)","Eastern","ml30","Pop","Melancholic","5","2012-03-14 18:59:34"
"1129","Simple Love(&#31616;&#21333;&#29233;)","music/bwxkkzb754kuqjg8.mp3","Jay Chou(&#21608;&#26480;&#20262;)","Fantasy(&#33539;&#29305;&#35199;)","Eastern","ml30","Pop","Happy","5","2012-03-23 20:03:28"
"1130","not going anywhere","music/hnkxm697ms4herfu.mp3","Karen Ann","not going anywhere","Western","ml30","Pop","Calm","5","2012-03-14 19:01:25"
"1131","End Of May","music/4l1ulsm24gllioyd.mp3","Karen Ann","Not Going Anywhere","Western","ml30","Pop","Calm","5","2012-03-14 19:02:03"
"1132","First Day(&#31532;&#19968;&#22825;)","music/r83ryrq7f4hdhjnb.mp3","Stefanie Sun","The Perfect Day(&#23436;&#32654;&#30340;&#19968;&#22825;)","Eastern","ml30","Pop","Happy","5","2012-03-14 19:03:36"
"1133","Seasons In The Sun","music/u5bhqun8uzkkq7n0.mp3","West Life","WESTLIFE","Western","ml30","Pop","Happy","5","2012-03-14 19:04:43"
"1134"," Na Na Na","music/2uyb8d4gj7wqentw.mp3","My Chemical Romance","Danger Days","Western","ml38","Rock","Happy","5","2012-03-14 21:02:02"
"1135","New Divide","music/4cr3n8xmjcwvsiy5.mp3","Linkin park","","Western","ml38","Rock","Dramatic","5","2012-03-14 21:04:32"
"1136","Are you ok now","music/iqbtrs1z38prlo4w.mp3","Xufei","","Eastern","ml38","Pop","Melancholic","2","2012-03-14 21:05:24"
"1166","Mungaaru Maleye","http://www.youtube.com/watch?v=kVX0EQw9x5U","Sonu Nigam","Mungaaru Male","Indian","ml19","Other: Popular","Relaxing","5","2012-03-16 17:01:06"
"1138","What Are Words","music/vafv85mrick5ao0j.mp3","Chris Medina","","Western","ml38","Blues","Dramatic","5","2012-03-14 21:08:52"
"1139","Ninnindale","music/p2l8s75padcmeudd.mp3","Sonu Nigam","Milana","Indian","ml19","Other: Popular","Happy","5","2012-03-16 17:01:29"
"1140","Viva La Vida","music/gzkaoap0vf1r2b5s.mp3","Cold Play ","Viva la Vida or Death and All His Friends","Western","ml38","Rock","Dramatic","5","2012-03-14 21:11:31"
"1141","up","music/2n7nzkap8zeelat7.mp3","Justin Bieber","My World 2.0","Western","ml38","Pop","Happy","2","2012-03-14 21:14:23"
"1142","Low","music/gtj65go8k0qdnlle.mp3","Flo Rida","","Western","ml38","Hip hop","Danceable","3","2012-03-14 21:16:13"
"1143","Los Angeles","music/d5uqun8kdj8sv9ue.mp3","Sugarcult","lights out","Western","ml38","Rock","Dramatic","5","2012-03-14 21:18:04"
"1144","I Believe","music/x1madqi0lak9rho3.mp3","R.Kelly","epic","Western","ml38","Pop","Stressful","5","2012-03-14 21:22:08"
"1145","the rose","music/c4w5acgw34ttdtua.mp3","westlife","The Love ","Western","ml38","Pop","Relaxing","5","2012-03-14 21:23:36"
"1146","Bach - Prelude and Fuge in C Sharp Major, BWV 872","music/292v7ekvmjbgpour.mp3","Andras Schiff","Bach - The Well-Tempered Clavier, Book II","International","ml22","Classical","Relaxing","5","2012-03-14 22:00:37"
"1147","Mozart - Sonata for Two Pianos in D Major, K.448","music/4s69qzcggkqr0prs.MP3","Murray Perahia, Radu Lupu","Mozart Sonata, Schubert Fatasia SONY","International","ml22","Classical","Relaxing","5","2012-03-14 22:04:10"
"1148","Beethoven - Piano Sonata 23 in f Minor, Op.57 'Appassionata'","music/dkg98kztici6oq2z.mp3","Alfred Brendel","Beethoven - Piano Concerto No.5/Piano Sonata No.23 Philips","International","ml22","Classical","Stressful","5","2012-03-14 22:08:47"
"1149","remember the name","music/9cnsnrcz1y74oomw.mp3","Fort Minor","The Rising Tied","International","ml36","Hip hop","Aggressive","5","2012-03-14 22:09:32"
"1150","The Adventures Of Rain Dance Maggie ","http://www.youtube.com/watch?v=H8QoB3sifzw&feature=artist","Red Hot Chili Peppers","I'm with You","Western","ml16","Other: Alternative rock","Danceable","4","2012-03-14 22:11:39"
"1151","Inridescent","music/q8cav4m7wvhkcr9h.mp3","Linkin Park","Transfromer 3","International","ml36","Rock","Dramatic","5","2012-03-14 22:11:41"
"1152","Chopin - Barcarolle Op.60 (A composition imitating a Venetian gondolier's song)","music/w1qg5l2w3splzowu.mp3","Vladimir Horowitz","Horowitz Plays Chopin Vol.1 RCA Victor","International","ml22","Classical","Relaxing","5","2012-03-14 22:12:20"
"1153","the kids","music/xgmjt5mx7fg0ad7i.mp3","Eminen","Off the Wall","International","ml36","Rap","Fun","5","2012-03-16 00:38:57"
"1154","Hotel California","music/ml7pizob5v0v7ruv.mp3","The Eagles","Hell Freezes Over","International","ml36","Rock","Melancholic","5","2012-03-16 00:38:42"
"1165","Don't cry","music/9lthqcm6ek4cjue4.mp3","Guns and Roses","Use your illusion","International","ml36","Rock","Stressful","4","2012-03-14 22:41:10"
"1167","Ellello Oduva","music/qs28hz15qqhfpdhl.mp3","Avinash chebbi","Sidlingu","Indian","ml19","Other: Popular","Relaxing","5","2012-03-16 17:00:43"
"1156","Chopin - Ballade No. 1 in g Minor, Op.23","music/czjaaly36j41lyja.mp3","Maurizio Pollini","Pollini Chopin Piano concerto no.1, Polonaise, Ballade","International","ml22","Classical","Melancholic","5","2012-03-14 22:20:50"
"1157","Prokofiev - Piano Sonata No.7 in B major, Op.83","music/vjuvrtkiv40l8me3.mp3","Andrei Gavrilov","Andrei Gavrilov plays Prokofiev, Ravel","International","ml22","Classical","Aggressive","5","2012-03-14 22:23:05"
"1158","Last Christmas","http://www.youtube.com/watch?v=E8gmARGvPlI&ob=av3n","Wham!","Music from the Edge of Heaven","Western","ml16","Other: Holiday","Melancholic","5","2012-03-14 22:23:57"
"1159","Liszt - The Fountains of the Villa d'Este (Les jeux d'eaux ","music/mhzoua2ca8qse23h.MP3","Lazar Berman","Berman, Liszt Ann","International","ml22","Classical","Calm","5","2012-03-14 22:25:04"
"1160","Rachmaninov - Prelude Op.23-4 in D Major","music/bd8r8byln4ca6yor.MP3","Sviatoslav Richter","Richter In Memoriam, DG","International","ml22","Classical","Melancholic","5","2012-03-14 22:26:52"
"1161","Masterpiece","music/0hr9yzei9j8uydmn.mp3","","W.E.","International","ml36","Pop","Melancholic","3","2012-03-14 22:26:56"
"1162","Rachmaninov - Prelude Op.23-5 in g minor","music/j4dyh3uqhg06xlpo.MP3","Sviatoslav Richter","Richter In Memoriam, DG","International","ml22","Classical","Dramatic","5","2012-03-14 22:28:20"
"1163","Scriabin - Fantasia in b minor, Op.28","music/fa8arxhxjtn7ro03.MP3","Lazar Berman","Lazar Berman - Live in Switzerland","International","ml22","Classical","Melancholic","5","2012-03-14 22:29:22"
"1164","Defying Gravity","http://www.youtube.com/watch?v=FlMBcTGJ4YM","Idina Menzel and Kristin Chenoweth","Wicked (Original Broadway Cast Recording)","Western","ml16","Pop","Dramatic","5","2012-03-14 22:31:38"
"1187","Gone Guru","music/yrlamrbsau8lo271.mp3","Lifeseeker","Lifeseeker","Western","ml7","Hip hop","Happy","5","2012-03-15 03:45:23"
"1169","Shiva antha hogutidde","music/pt7w6hioxb5epx3s.mp3","Puneet","Jackie","Indian","ml19","Rap","Danceable","5","2012-03-16 17:00:33"
"1170","Jackie","music/5tinr1nxo2qkq2fy.mp3","Puneet","Jackie","Indian","ml19","Hip hop","Danceable","5","2012-03-16 17:00:27"
"1171","Rasputin","http://www.youtube.com/watch?v=kvDMlk3kSYg","BoneyM","BoneyM","Western","ml19","Pop","Danceable","5","2012-03-16 17:00:13"
"1172","Valerie","http://www.youtube.com/watch?v=4HLY1NTe04M","Amy Winehouse","Version","Western","ml16","R&B","Danceable","4","2012-03-14 23:03:08"
"1173","Kalimba De Luna","music/tx92fowx89qkidzj.mp3","BoneyM","BoneyM","International","ml19","Jazz","Fun","4","2012-03-16 17:00:00"
"1174","Nimbe hanninantha","http://www.youtube.com/watch?v=_h1bn_NWpaw","Hamsalekha","Premaloka","Indian","ml19","Jazz","Fun","5","2012-03-16 16:59:52"
"1175","Dancing queen","http://www.youtube.com/watch?v=xFrGuyw1V8s&ob=av2n","Abba","Arrival","Western","ml16","Pop","Fun","5","2012-03-14 23:07:10"
"1176","Mere Sapno Ki Rani","http://www.youtube.com/watch?v=vo1MykK4u8U","Kishore Kumar","Aradhana","Indian","ml19","Other: Popular","Happy","5","2012-03-16 16:59:43"
"1177","Roop tere mastana","http://www.youtube.com/watch?v=HenA-OUyo0s&feature=relmfu","Kishore Kumar","Aradhana","Indian","ml19","Other: Popular","Fun","5","2012-03-16 16:59:32"
"1178","Aaaj kal tere mere charche","http://www.youtube.com/watch?v=IhkVnMIByAA","Mohammad Rafi","Brahmachari","Indian","ml19","Other: Popular","Danceable","4","2012-03-16 16:59:23"
"1179","Yahoo..","http://www.youtube.com/watch?v=JBtbEE9V9qw","Mohammad Rafi","Shammi Kapoor","Indian","ml19","Hip hop","Aggressive","3","2012-03-14 23:12:42"
"1180","Jagododdarana","http://www.youtube.com/watch?v=nac8u8i4w8c","M S Subbulakshmi","Jagododdarana","Indian","ml19","Classical","Relaxing","5","2012-03-16 16:58:51"
"1181","Dreams","http://www.youtube.com/watch?v=Yam5uK6e-bQ&feature=artist","The Cranberries","Everybody Else Is Doing It, So Why Can't We?","Western","ml16","Other: Alternative rock","Fun","5","2012-03-14 23:25:55"
"1182","Red Bean (&#32418;&#35910;)","http://www.youtube.com/watch?v=F8CQxuLRmuo","Faye Wong (&#29579;&#33778;)","Scenic Tour (&#21809;&#36938;)","Eastern","ml16","Pop","Melancholic","5","2012-03-14 23:35:08"
"1183"," The love song from radio station (&#38651;&#21488;&#24773;&#27468;)","http://www.youtube.com/watch?v=LpU00NKPkWE","Karen Mok (&#33707;&#25991;&#34074;)","To Be (&#20570;&#33258;&#24049;)","Eastern","ml16","Pop","Melancholic","5","2012-03-14 23:40:12"
"1184","Darkness and Starlight","music/adt54csh6fddyd7e.mp3","The Black Mages","The Black Mages III: Darkness and Starlight","Oriental","ml7","Rock","Dramatic","5","2012-03-14 23:49:41"
"1185","Set Fire to the Rain","http://www.youtube.com/watch?v=Ri7-vnrJD3k&ob=av2e","Adele","21","Western","ml16","Pop","Melancholic","5","2012-03-14 23:56:26"
"1186","Hero","http://www.youtube.com/watch?v=koJlIGDImiU&ob=av2e","Enrique Iglesias","Escape","Western","ml16","Other: Soft rock","Melancholic","4","2012-03-15 00:10:22"
"1188","A Place Nearby","music/n7kutt92rfoaikw6.mp3","Lene Marlin","Playing my game","Western","ml46","Pop","Melancholic","4","2012-03-22 00:08:58"
"1189","Us Against the World","music/1gpgvsb8ia43iycn.mp3","Westlife","Back Home","Western","ml46","Pop","Aggressive","5","2012-03-15 12:51:44"
"1190","The Foggy Dew","music/ts1vaw9x2mrtd1vi.mp3","The Chieftains","The Long Black Veil","Western","ml46","Other: Folk","Aggressive","5","2012-03-15 13:10:12"
"1191","Baby","music/bmr1p9m6g7vnivnn.mp3","Justin Bieber","My Worlds","International","ml36","Pop","Happy","2","2012-03-16 00:34:44"
"1192","Billionaire","music/6vda2drpw8l6pesx.mp3","Travie McCoy","Billboard 2010","International","ml36","Hip hop","Melancholic","5","2012-03-16 00:38:10"
"1193","Back to December","music/1jf47z3oczwrrgvl.mp3","Taylor Swift","Speak Now","International","ml36","Pop","Melancholic","3","2012-03-16 00:41:38"
"1194","Chopin Nocturne For Piano In F Minor, Op. 551, CT 122","music/7pvy2tpopt5wl5tm.mp3","Vladimir Horowitz","Vladimir Horowitz","International","ml36","Classical","Calm","4","2012-03-30 15:16:08"
"1195","Kab Tak Ginney","music/aw0oh7wbklge2rp4.mp3","Shankar Mahadevan","Zindagi Na Milegi Dobara","Indian","ml15","Vocal pop","Danceable","5","2012-03-16 10:10:53"
"1196","Paint it Red","music/m0fudc6sk9bq5trw.mp3","Vishal Dadlani &  Shankar Mahadevan","Zindagi Na Milegi Dobara","Indian","ml15","Disco","Danceable","5","2012-03-16 10:14:28"
"1197","Escape","http://www.youtube.com/watch?v=nCKpLc374bc","Enrique Iglesias","Escape","Western","ml15","Pop","Dramatic","4","2012-03-16 10:25:21"
"1198","Do You Know","http://www.youtube.com/watch?v=9Mt-IX4ithc","Enrique Iglesias","Insomniac","Western","ml15","Pop","Dramatic","4","2012-03-16 10:59:52"
"1199","Aashiq Banaya Aapne","http://www.youtube.com/watch?v=orgiH_eoIEk","Himesh Reshammiya","Aashiq Banaya Aapne","Indian","ml15","Vocal pop","Stressful","1","2012-03-16 11:04:12"
"1200","Welcome to the jungle","music/hu5j4w8oi5lntrkd.mp3","Guns N' Roses","Appetite For Destruction","Western","ml23","Rock","Aggressive","5","2012-03-16 13:23:36"
"1201","Civil war","music/rolft243nfgtghx9.mp3","Guns N' Roses","Use Your Illusion II","Western","ml23","Rock","Dramatic","5","2012-03-16 13:25:50"
"1202","November ran","music/90gypgcl1xavieb4.mp3","Guns N' Roses","Live Era '87-'93","Western","ml23","Rock","Relaxing","5","2012-03-16 13:27:27"
"1203","Chinese democracy","music/loclwimboq1626bz.mp3","Guns N' Roses","Chinese democracy","Western","ml23","Rock","Aggressive","5","2012-03-16 13:28:20"
"1204","The matrix","music/q67ktvdgg6t4qzok.mp3","Bassnectar","Divergent spectrum","Western","ml23","Other: Dubstep","Aggressive","5","2012-03-16 13:29:55"
"1205","Stranger by the day","music/9vzfc1v2ortk1nea.mp3","Shades apart","American Pie OST","Western","ml23","Rock","Happy","5","2012-03-16 13:31:28"
"1206","Bambola","music/opho9gctr5ge8i8s.mp3","Tuccillo Feat. Patty Pravo","Bambola","International","ml23","Electronic","Danceable","5","2012-03-16 13:32:41"
"1207","Montagues and Capulets","music/7javlmpswvd11r4k.mp3","S. Prokofiev","Romeo and Juliet","International","ml23","Classical","Relaxing","5","2012-03-16 13:34:24"
"1208","Losing my religion","music/mlgddjo9wq7a3rd4.mp3","R.E.M.","Out of time","International","ml23","Vocal pop","Happy","5","2012-03-16 13:37:16"
"1209","Innuendo","music/2ogmvoo6hikz0ax3.mp3","Queen","Innuendo","International","ml23","Rock","Dramatic","5","2012-03-16 13:39:13"
"1210","Jinke Marina","music/xcykhte34id44pzn.mp3","Emil","Kannada","Indian","ml19","Funk","Aggressive","5","2012-03-16 17:05:01"
"1211","Atlantic","music/vefnwxeoo34jn20g.mp3","Givers","In Light","Western","ml57","Rock","Happy","4","2012-03-16 17:27:01"
"1212","Hang On","music/pwletc2ujrcvp382.mp3","Dr. Dog","Fate","Western","ml57","Blues","Fun","4","2012-03-16 17:30:45"
"1213","Lovers' Carvings","music/dl59vgvqg14nsyxh.mp3","Bibio","Ambivalence Avenue","Western","ml57","Electronic","Relaxing","5","2012-03-16 17:35:53"
"1214","Little Lou, Ugly Jack, Prophet John","music/3fr582hqztiyotew.mp3","Belle & Sebastian ft. Norah Jones","Belle & Sebastian Write About Love","Western","ml57","Blues","Relaxing","5","2012-03-16 17:45:47"
"1215","We Are Fine","music/h4ka66xdvpzxrzv8.mp3","Sharon Van Etten ft. Zach Condon","Tramp","Western","ml57","Blues","Melancholic","5","2012-03-16 17:53:28"
"1216","Winter's Love","music/zjtem1uly9la3q1x.mp3","Animal Collective","Sung Tongs","Western","ml57","Other: Folk","Happy","5","2012-03-16 17:56:33"
"1217","Vocal Chords ","music/149ypsdv0ytmnira.mp3","Dale Earnhardt Jr. Jr. ","Horse Power ","Western","ml57","Pop","Happy","5","2012-03-16 18:00:19"
"1218","ONE","music/3mdl8kpee2hqyez8.mp3","Yeasayer","Odd Blood","Western","ml57","Electronic","Danceable","5","2012-03-16 18:07:08"
"1219","You Yes You","music/y2tmfxt8kye8nl1f.mp3","tUnE-yArDs","W H O K I L L","Western","ml57","Other: Experimental","Fun","5","2012-03-16 18:29:16"
"1220","Grown Ocean","music/qx9bkj481roqdmvi.mp3","Fleet Foxes","Helplessness Blues","Western","ml57","Other: Folk","Other: Thoughtful","5","2012-03-16 18:32:51"
"1221","Eversleeping","music/r5amq55xfoojbt6x.mp3","Xandria","Ravenheart","Western","ml46","Metal","Melancholic","5","2012-03-16 23:14:06"
"1222","Time After Time","music/5un4ercg9yh4jrtv.mp3","Mai Kuraki","Time After Time","Eastern","ml46","Pop","Melancholic","5","2012-03-16 23:28:34"
"1223","Prisoner of Love","music/x13a6eqrcl7ovfoh.mp3","Utada Hikaru","Prisoner of Love","Eastern","ml46","Rock","Melancholic","4","2012-03-16 23:34:16"
"1224","Never Had A Dream Come True","music/1oddwy4q8yhr8bxf.mp3","S Club 7","Best: The Greatest Hits","Western","ml46","Blues","Melancholic","4","2012-03-16 23:46:57"
"1225","Now We Are Free","music/g2pmtebryt8y7u0l.mp3","Hans Zimmer","Gladiator","Western","ml54","Instrumental","Relaxing","5","2012-03-17 05:40:48"
"1226","Fear of the dark","music/n12wkb5zsn9vrwqg.mp3","Iron Maiden","Fear of the dark","Western","ml52","Metal","Aggressive","3","2012-03-17 12:08:51"
